Target ID,RA,DEC,Plx,Pwd,GmagCorr,GMAG,BP-RP,TeffH,MassH,TeffHe,MassHe,Teffmix,Massmix
1947580574.0,308.5892070602339,25.061315564319592,67.40845955050386,0.999741,11.536574,10.680146376471136,-0.2754326,20143.9,0.5857803,21201.53,0.6451941,21203.46,0.6489348
417131337.0,308.0422338437355,21.90316945854934,12.183146080855686,0.999239,14.743289,10.172086251873681,-0.33930588,24554.96,0.5444103,29126.86,0.5808823,29177.97,0.5849979
16200170.0,307.4849244500842,39.22601604549132,24.967756321505306,0.999501,13.373696,10.360593912620567,-0.3497944,25024.06,0.6263122,29896.65,0.6688016,29949.23,0.6732307
158571010.0,307.1589248856675,-6.145024576862422,28.090753744074537,0.995655,15.205027,12.447843589326833,0.03755951,11334.5,0.8566637,10940.81,0.7611691,10636.04,0.7170082
277235925.0,306.855120157875,48.97230802940053,17.113957249267777,0.996103,15.833456,12.000208253355275,0.091192245,10716.29,0.6069381,10584.77,0.5289319,10237.36,0.4762768
467224218.0,306.773575568067,55.569387876329415,6.470651134143486,0.998851,15.700898,9.759386991305892,-0.42245007,31300.94,0.6074661,38913.28,0.6843492,38876.98,0.6873027
199179022.0,306.4470861488933,35.903232411147265,5.957903187808648,0.99079,15.145428,9.020894913474026,-0.3962345,29341.98,0.4153056,36162.42,0.4492763,36153.57,0.4513639
264027491.0,306.3460824636557,79.00131763391782,8.84920977834866,0.999464,15.809732,10.544254889930635,-0.33672142,24478.1,0.6711686,29137.21,0.7184561,29180.52,0.7228258
404643334.0,306.3337308343122,2.742885797625496,9.280488388483112,0.999773,15.997382,10.835236322489155,-0.21619415,17747.93,0.5429612,18119.57,0.5856816,18058.96,0.5878206
428969253.0,306.1784799627734,-12.69762835967926,12.568484406147537,0.999701,15.230038,10.726452242423454,-0.27805233,20545.91,0.6132501,21748.09,0.6741537,21764.19,0.6782229
425819601.0,305.9979253182545,-42.40706887110214,10.121938278947036,0.998092,14.830915,9.857233874857315,-0.36024284,24833.75,0.4674395,29434.76,0.4952607,29493.03,0.4988802
157145180.0,305.9037629901767,-11.26436889996076,19.595599688845883,0.999802,14.675976,11.136768593739959,-0.1810093,16155.0,0.595155,16023.86,0.60363,15925.94,0.6047303
402959206.0,305.5656367044867,22.71891583416875,19.861129378797536,0.994187,15.93655,12.426569842807613,0.22330761,9331.452,0.5962036,9150.079,0.5275762,8716.283,0.4769473
318020620.0,305.2177405788474,-78.10628406441327,14.284634145839929,0.999034,15.813966,11.588311406570249,-0.06832123,13081.38,0.6180138,12757.29,0.5640402,12641.81,0.558304
166548685.0,305.1146880091755,-49.12203742569413,10.62469392608549,0.998481,15.878863,11.010445473854913,-0.03947258,12158.84,0.4091791,12265.23,0.4125065,12113.01,0.4064717
34515703.0,305.1057046665205,-30.454499720553063,57.27289689365631,0.995977,13.596937,12.386682932141962,0.09788132,10544.12,0.7547815,10312.73,0.67222,9933.735,0.6062969
314167396.0,304.920599203964,19.79142142425822,11.41292485548804,0.999445,15.965912,11.252896654292135,-0.15744019,15861.5,0.616184,15645.99,0.6163883,15542.87,0.617059
1968420005.0,304.7526305590443,40.28073556458456,13.30353004876696,0.999634,15.309106,10.92894034759873,-0.15736103,17622.95,0.5611501,16623.2,0.534811,16529.48,0.5359443
387194629.0,304.7285032002685,-57.35918606684295,18.47072043435099,0.998933,13.739118,10.071536797617116,-0.39108944,27055.34,0.5961668,33068.56,0.6910018,33142.56,0.6950742
203054851.0,304.6162685610521,35.52145008664742,6.390566093436892,0.995527,15.71331,9.741006895845274,-0.19535446,17178.91,0.309831,17674.07,0.3630165,17615.05,0.363516
244088526.0,304.4621267073128,-1.4476189397878356,12.521835330594854,0.999803,15.589587,11.077927152919132,-0.18002033,16262.54,0.5721156,16249.14,0.5869651,16156.1,0.5883311
205447297.0,304.3323842976458,-7.805425346503686,15.734216113667141,0.999831,15.050365,11.034591003122845,-0.20412254,17004.67,0.5925616,17113.36,0.6224724,17038.12,0.6245503
360821180.0,304.0738251338694,-54.561296506095175,12.418308799427113,0.999729,15.538978,11.013038791785041,-0.16424084,15427.04,0.5128931,15402.6,0.5156295,15296.46,0.5158646
1989259270.0,303.7570034374074,-56.835741207316815,10.366318686624675,0.999762,15.69662,10.774742767537234,-0.25527763,19070.35,0.5786379,19741.64,0.6340631,19711.08,0.6369619
1986336350.0,303.480854630129,6.709863753429052,43.57360725110433,0.996454,15.664284,13.86040132540473,0.56529045,6777.793,0.7273839,6646.131,0.666002,nan,nan
380298520.0,303.43095464742,34.232478302662095,22.08886980837929,0.995858,15.657481,12.37834867092113,0.02850151,11834.25,0.860512,11565.04,0.7819739,11298.31,0.7524049
1988697065.0,303.1354778669229,-59.953872302331305,60.795117719634625,0.996494,15.632781,14.552124547433685,0.91399,5481.504,0.6467531,5361.736,0.5819363,nan,nan
92633917.0,303.0929561505318,31.23065564917127,32.50904134365335,0.998336,14.773078,12.333098778842858,-0.22787666,18893.65,1.120459,18410.5,1.132601,18365.59,1.134541
1964583807.0,303.0048720829385,32.79562798235016,2.644135273053206,0.981572,15.728096,7.839514356993908,-0.4909773,nan,nan,nan,nan,nan,nan
48938394.0,302.7351163460641,-30.219616097171414,61.69348763255287,0.999403,12.258787,11.209983766685637,-0.15526962,15123.31,0.5781893,14926.87,0.5693376,14823.42,0.5694176
236865474.0,302.6782563416905,62.424919912266006,8.774605821949127,0.979711,15.134485,9.850623324458827,0.0044612885,10988.34,0.1782888,11829.48,0.2101246,11641.67,0.2021318
469826577.0,302.4435008098355,-77.35486859722972,11.233615203376935,0.999737,15.446322,10.698920158388571,-0.2624178,19436.95,0.5659835,20301.21,0.6242025,20282.5,0.6273953
1990094034.0,302.4175360834405,-52.421414606462136,8.439912100904104,0.999536,15.756301,10.38799054423541,-0.29094028,20754.52,0.5028636,22478.34,0.5490447,22501.78,0.5525625
233418152.0,302.283801398075,55.126633657659994,8.769840207276207,0.999425,15.602791,10.317749233939004,-0.3105936,22822.14,0.5378856,26828.73,0.5832104,26861.62,0.5872172
466199456.0,302.274290619232,-60.42878907173896,21.56902588220548,0.998224,13.313787,9.982939164586536,-0.4836464,38791.42,0.8443187,nan,nan,nan,nan
409891330.0,302.0991718003379,-66.07712795048458,10.083077170623309,0.999611,15.891127,10.909092088019058,-0.29659653,21383.74,0.7153177,23115.74,0.7812946,23131.64,0.7852248
86408822.0,301.9024326113837,17.70398444239941,22.103506001312454,0.985576,15.180982,11.903287465164947,0.1702671,9717.553,0.4640754,9617.693,0.447283,9173.639,0.4003589
48787590.0,301.883666608606,-30.20706504224172,11.527182600881547,0.999439,15.922112,11.230727375367394,-0.15897465,15547.28,0.5974852,15338.0,0.5925722,15233.52,0.5929433
422043386.0,301.6074293301269,-53.9514867571204,9.870073204714261,0.999796,15.873102,10.844704056972999,-0.22886944,17973.94,0.5622462,18532.42,0.6146213,18473.65,0.6167277
233390225.0,301.5704648225398,59.04044033096808,13.13099234475093,0.999597,15.512101,11.103588914116472,-0.12233162,14548.87,0.4969758,14462.74,0.4855144,14371.94,0.485855
129031954.0,301.5419554045091,-43.93199448292965,25.363127139024556,0.992913,15.680023,12.701037186942521,0.23737144,9130.532,0.6859014,8924.442,0.6177987,8510.343,0.5191793
421990667.0,301.0766787888215,-56.046816293974835,5.473680327027366,0.997322,15.226044,8.917440852273147,-0.47897816,38092.38,0.5102558,nan,nan,nan,nan
13586300.0,300.9562446002584,-14.292216184152108,10.18132938286752,0.999831,15.947932,10.986954682442219,-0.2033596,17297.34,0.5803692,17500.31,0.6160991,17431.28,0.6182682
301149358.0,300.869462844015,-28.78493238394706,4.7476227867787655,0.99213,15.339618,8.72199875729694,-0.42756176,53541.47,0.5775536,nan,nan,nan,nan
101359698.0,300.4471575046522,-50.00133957920463,6.703519130734918,0.996987,15.048759,9.180272772387069,-0.5087452,51898.39,0.7194495,nan,nan,nan,nan
256755145.0,300.3110135812246,20.465964711585595,10.962081661725122,0.999679,15.990632,11.19009722225495,-0.2215395,18618.13,0.707991,19020.98,0.7625102,18971.88,0.7650003
183422729.0,299.8262968100075,5.806187632923426,6.396286042185444,0.997419,15.405988,9.435627125444434,-0.41664886,31622.76,0.516169,39191.44,0.5896446,39173.79,0.5923326
374341747.0,299.66120500953,-71.39623971255998,14.395688050973753,0.999766,15.135761,10.926923396428137,-0.24771023,18875.2,0.6298445,19543.18,0.6908156,19506.91,0.6936351
228996879.0,299.1838009940783,4.9842302880326335,12.553699304989129,0.999776,15.683342,11.177200589546624,-0.14174938,14939.57,0.5486123,14776.62,0.5386479,14676.9,0.5388045
251903442.0,299.1198304881046,-1.045547362957428,86.46580129657241,0.993579,13.591183,13.27540456138392,0.39505768,7790.36,0.697648,7638.339,0.6397708,7325.634,0.5486725
256459794.0,299.0952067150473,64.23274421222769,11.69781277043767,0.9992,15.292354,10.632876959938077,-0.15024757,15237.13,0.4227069,15403.01,0.4486645,15300.43,0.4484161
80171044.0,298.4496819777481,-43.12089112469553,7.0268268212416976,0.998036,14.97072,9.204516542738759,-0.47054005,36340.91,0.5555698,nan,nan,nan,nan
238047258.0,298.2762677207404,-7.698393540230778,17.354648457109914,0.996161,15.822516,12.019594591916174,0.08115864,10726.07,0.6229398,10575.39,0.542857,10227.33,0.4892868
11716579.0,298.23946512379,24.22475833932004,3.510519776755503,0.952888,15.713194,8.440051013460266,-0.3097515,25040.59,0.2443513,29395.0,0.2806909,29466.0,0.2838879
238053018.0,298.1956377553367,-7.462402032254758,13.071157619151254,0.999064,15.865141,11.446711173151195,-0.20883274,17504.32,0.7734539,17221.57,0.7913099,17153.66,0.7938593
11626063.0,298.1161788722952,25.158763179656464,21.09170593638107,0.997952,15.127351,11.747909345715287,0.015266418,11714.03,0.597074,11668.45,0.5311785,11419.89,0.5060069
300284179.0,298.0820294944258,-38.77082741254405,9.537777610037132,0.998684,14.583074,9.480309575431054,-0.46112728,34584.25,0.6032494,nan,nan,nan,nan
273241757.0,297.5107716754129,44.98899715429725,6.466690723102013,0.998121,15.604677,9.658087654378726,-0.40844917,29838.4,0.5318296,37159.58,0.6223335,37126.51,0.6251707
79956635.0,297.3583062004172,-44.08689828591434,17.507543407465278,0.999087,14.78756,11.003685568241341,-0.37357235,26324.85,0.912681,32153.84,0.9957478,32254.84,0.999804
69872638.0,297.3485024123124,7.791587218076653,27.371463891321117,0.994141,15.367954,12.554444379842145,0.22379208,9245.034,0.6436379,9046.658,0.5745246,8620.989,0.4780501
97671864.0,297.3326597262193,-27.207882290329156,14.45070100132262,0.998646,14.159757,9.95920123627786,-0.3694954,25530.36,0.5153649,30627.04,0.6062476,30688.93,0.6101325
344063283.0,296.3821940204825,16.45945521937809,21.379740768623066,0.998764,14.074401,10.728161970747502,-0.10328102,16125.31,0.4588823,15062.44,0.4531282,14953.8,0.4526466
79755479.0,296.2970273838711,-44.99849922885331,3.818998057124447,0.946723,14.045699,6.955446306720731,-0.5692034,nan,nan,nan,nan,nan,nan
299749573.0,296.2283129332621,-36.05364091083665,33.772243270545864,0.998832,14.065352,11.708151984642054,-0.061418533,13082.9,0.6709351,12791.68,0.618064,12677.07,0.6124323
27688847.0,295.9342015624257,52.29243538822624,7.7727967575987655,0.994388,13.799978,8.252864816027088,-0.53389645,90174.38,0.7193573,nan,nan,nan,nan
27685055.0,295.9321889663548,50.07740338316451,10.025785553647207,0.998731,14.662098,9.667689986121571,-0.44683647,33919.68,0.6416813,nan,nan,nan,nan
229485883.0,295.9172520048747,60.483636541621095,11.911826152515578,0.999394,15.852995,11.23288665115947,-0.18146038,16734.31,0.6470202,16598.01,0.6627766,16513.59,0.6646528
184065812.0,295.5540861031397,37.53332594965885,20.176379855811756,0.999835,14.477647,11.001863056012205,-0.1931448,16871.75,0.5659321,16868.31,0.5877168,16787.01,0.5895237
1908147782.0,294.9796149672049,9.538651035817878,12.148119504797878,0.999572,15.282805,10.705350720590012,-0.19828701,22116.67,0.6505479,21706.87,0.652235,21714.77,0.6560676
1859153737.0,294.6909444240154,26.79782647392749,10.31415455899604,0.998582,15.608911,10.676078736011892,-0.09963703,19315.32,0.5318375,17725.04,0.4910284,17688.94,0.4940739
69690429.0,294.6171585042472,32.88821417216278,24.46679097740477,0.99961,13.581623,10.524508136207817,-0.2930689,21601.26,0.5741882,24573.69,0.6298398,24605.27,0.6338712
424699808.0,294.4412250198753,59.00841950651838,16.688689702418785,0.998108,15.361935,11.474045860735401,-0.027902603,12460.94,0.5322681,12494.16,0.4910183,12360.8,0.4829211
444074627.0,294.3427682591707,-29.284770523109152,13.880884197903564,0.999267,15.747113,11.459198883380743,-0.12380028,14380.03,0.6340159,13994.46,0.6027609,13905.75,0.6027458
1859784934.0,294.3094997066659,27.721965844082483,54.77671608585927,0.998417,13.061289,11.754268795356463,-0.012428284,12021.22,0.6319912,11923.0,0.5654968,11714.57,0.5459551
404156391.0,294.2845635406023,-51.56873586840804,20.482566816454863,0.999744,14.255808,10.812729777844794,-0.21527672,17428.42,0.5257624,17383.05,0.5462087,17314.85,0.5482835
213491238.0,294.0773693746511,26.5488141008145,33.17633880912521,0.99932,13.684648,11.28878984789747,-0.33520412,24227.74,0.9478257,28921.63,1.001331,28951.38,1.004742
439180496.0,293.9245854254733,-13.502501976040708,9.54043414647517,0.999656,15.983224,10.881064605773837,-0.1772213,16650.55,0.5090768,16948.75,0.5402643,16869.35,0.5420097
424944753.0,293.7427827555906,-50.703340118206626,10.116293590047587,0.999093,15.802028,10.827134826001508,-0.11459541,13717.64,0.419361,13936.6,0.4387691,13859.51,0.4386361
1846689686.0,293.4581913857735,18.867441656753357,2.896734414232427,0.919888,15.384626,7.6941697832418505,-0.42973232,nan,nan,nan,nan,nan,nan
376718305.0,293.2360384397153,-71.7675201204767,8.624776883720962,0.997731,15.990477,10.669215953424874,-0.05877781,18212.21,0.5032323,16516.83,0.4945479,16429.99,0.4953563
224187656.0,292.9869075185181,1.295520249667992,18.77820755243349,0.999659,14.276234,10.644504347773058,-0.30046272,21544.27,0.6209482,24120.77,0.6811255,24154.31,0.6852026
1920376931.0,292.9217171754566,16.807375558108017,7.9073278476692215,0.999551,15.908569,10.402466957482158,-0.3397913,25607.75,0.6461032,30783.01,0.740419,30842.47,0.7446493
287259816.0,292.8520444506227,57.072141278431715,14.396168009178265,0.999594,14.979304,10.770538845684507,-0.30523682,22702.92,0.6969182,26561.68,0.7578931,26591.31,0.7621089
134846687.0,292.4111297688326,11.298326063471617,27.32572636218529,0.999727,13.490742,10.67360030487545,-0.2800541,20413.8,0.5941573,21618.05,0.6548638,21625.89,0.6587149
99967781.0,292.2509640286325,-7.252043701427742,10.752714144501345,0.999632,15.55956,10.717150324364841,-0.20512867,17002.34,0.4698478,17269.89,0.497177,17194.95,0.4988115
1884597797.0,291.9323946321399,80.23408672646954,24.473515499614727,0.992691,15.226251,12.169732438948254,0.17934704,9598.168,0.5362798,9376.519,0.4905718,8931.801,0.4394632
415546033.0,291.9295806204555,-3.9311593061395103,41.925119657022975,0.995367,15.506633,13.619004358793799,0.5265045,6975.951,0.6728091,6847.777,0.6141115,6636.24,0.5264457
1911836781.0,291.8589857033246,10.11861662173965,12.625285451247613,0.99935,14.705926,10.212131971856515,-0.344347,24582.81,0.5603432,29166.9,0.597909,29217.58,0.6021032
382468751.0,291.8293266322839,-70.8009934711714,11.148276592596723,0.999801,15.77826,11.014298906873995,-0.18068123,15962.41,0.5398756,15886.56,0.5470545,15790.12,0.5481345
1914435765.0,291.7722437377472,11.414633923413788,4.968127360960718,0.95357,14.835394,8.316357509209181,-0.35782623,29368.89,0.2844846,35102.81,0.3612578,35160.12,0.3638276
62918265.0,291.6119077731095,46.33776149862735,29.708664431972874,0.989797,15.831139,13.19555425241253,0.35276222,8149.466,0.7238047,7977.295,0.6642949,7645.817,0.5688249
364154544.0,291.2568308220569,-75.51300496131587,3.1946631515621253,0.95207,15.833968,8.356093524883377,-0.33742142,27271.99,0.2522472,32996.18,0.3308613,33140.55,0.3355688
424837968.0,291.1798041555213,-48.129012052207926,14.054922853309767,0.999286,15.764629,11.503771694672338,-0.11617088,14294.36,0.6440007,14049.82,0.6200171,13959.81,0.6200103
1852262320.0,290.9970123214632,21.683979183574817,28.2020421169934,0.946957,14.66489,11.916293073462178,0.29414177,8772.636,0.3832766,8689.994,0.3762301,8241.019,0.3135144
391226933.0,290.6812003391362,-6.684797123248167,9.398022218366872,0.999778,15.978797,10.843979296058112,-0.21442986,17883.44,0.5483855,18274.44,0.5926814,18216.03,0.5948597
338305380.0,290.4182563607856,14.677830427187898,50.307603765615106,0.999164,13.018942,11.527110037541556,-0.1453228,15161.22,0.7028587,14726.64,0.6816703,14622.83,0.6815875
112533779.0,290.4149248172647,0.1090424826913093,13.746700357683073,0.999787,15.489417,11.180409407516304,-0.16723251,15735.62,0.5862526,15362.51,0.5735321,15258.32,0.573926
324788652.0,290.362100734884,6.222660165279087,55.10270735394486,0.995591,15.58571,14.291574259381642,0.78135395,5907.828,0.6780216,5775.7,0.6085622,nan,nan
3567346.0,290.1452376415212,-7.667404304342344,95.17577811152343,0.99744,12.253493,12.146125489442753,0.03678894,11282.92,0.732591,11109.73,0.6533998,10805.22,0.6120333
61965938.0,290.1435479333792,-47.25836395692217,14.472714056081005,0.999761,15.086467,10.889216697450458,-0.2513876,19124.03,0.6251277,19962.1,0.6905753,19934.67,0.6936466
98120806.0,290.0123660191207,-36.18465144727695,26.93593428627298,0.999675,13.565456,10.717116609697147,-0.28495502,20680.81,0.6167547,21952.33,0.677498,21962.66,0.6813951
122139438.0,289.8654948511653,39.9778356353586,9.423780668394674,0.999267,15.68335,10.55447545774549,-0.18107986,16484.41,0.4364811,16715.26,0.4736003,16631.29,0.4738241
394178499.0,289.7444382467316,38.72151454983126,84.24434883357806,0.995753,14.468728,14.09643195429315,0.6377926,6445.718,0.7484041,6310.419,0.6826296,nan,nan
30714849.0,289.7093567263582,33.600778645203455,12.375427980916323,0.999799,15.38009,10.842890895445116,-0.231781,18952.32,0.5870946,19626.07,0.6443017,19594.05,0.6471912
219942866.0,289.6866343773816,-59.77628976728872,19.027014979255846,0.999768,14.38623,10.783082815490749,-0.25024033,18877.81,0.5760513,19554.33,0.632751,19520.18,0.6355508
229966905.0,289.599577612519,59.998201984332674,9.439500419879392,0.998728,14.777988,9.6527325307689,-0.44789696,33916.63,0.63767,nan,nan,nan,nan
267544200.0,289.5474491751436,72.62363981654161,12.069961248803411,0.999631,15.138315,10.546844579686006,-0.31103897,22947.29,0.622296,27039.5,0.6765486,27070.47,0.6807749
159048032.0,289.336160222596,44.87765628152391,12.986945670237342,0.999339,15.667362,11.234897331651066,-0.30779076,23196.97,0.8892232,27341.39,0.9523948,27369.72,0.9560047
211633150.0,289.2100693606518,9.579522296630604,7.132355553321321,0.998725,15.404126,9.670291092054946,-0.42504025,32153.41,0.5969089,39886.78,0.670878,39940.82,0.6744709
160751823.0,289.1696277546205,-5.6548957746383355,14.474975072153631,0.999461,15.476131,11.279219607968843,-0.14485455,15076.98,0.5946771,14794.3,0.57978,14692.88,0.5798744
205037919.0,289.0203372205723,-9.122139165601247,8.744531285806254,0.998955,15.322425,10.03110756806549,-0.36528206,26851.19,0.5598995,32695.48,0.6528663,32760.65,0.6566712
31631062.0,288.9938875287467,-30.59315787279664,19.370438932112958,0.999829,14.561514,10.99721121024676,-0.20811176,17124.98,0.5845116,17252.76,0.6160783,17180.33,0.6182115
201658043.0,288.6224472882497,-54.672304731948586,17.102879622668222,0.999235,14.646476,10.81182198685869,-0.36330414,25553.52,0.8179671,30966.34,0.911165,31032.65,0.9152473
397832671.0,288.4112177077547,13.606796833128874,29.64811045537169,0.999158,14.09489,11.454874740615614,-0.096375465,13754.77,0.5990558,13501.64,0.5670274,13414.0,0.5661278
29898428.0,288.3087671652624,34.734394073865495,9.810485509175967,0.999708,15.726409,10.684861461562372,-0.28119946,21806.4,0.6261074,24716.05,0.6837528,24747.9,0.6878669
298900716.0,288.2034452533698,53.72100623711164,45.10856274327606,0.999016,13.247144,11.518438694188655,-0.2016201,17189.29,0.7938058,16886.22,0.8078611,16806.28,0.8099221
49472361.0,288.1310227343704,-3.5256554181249657,8.033827369700555,0.954907,13.991509,8.516121914599074,-0.29151058,21395.55,0.2398396,24363.63,0.2455886,24407.6,0.2462545
310441230.0,287.1176117117791,-5.720811377541075,10.83622776881085,0.999802,15.953236,11.127626251113334,-0.18057251,16602.42,0.6024681,16825.56,0.6346163,16742.03,0.6364207
451788628.0,286.8615128668571,28.128716461814275,20.878975282395295,0.9963,15.706071,12.304616800704103,0.053697586,11292.54,0.7870522,11073.42,0.7056618,10768.3,0.6634381
120968638.0,286.8228234999313,36.66686375338309,2.7487073736450656,0.953547,14.851699,7.047341412811683,-0.5260973,nan,nan,nan,nan,nan,nan
42550954.0,286.8013600104124,32.28101897179183,4.980991759682372,0.994057,15.786424,9.273002799449948,-0.33524132,25524.39,0.4057483,30355.11,0.4341689,30424.1,0.4365078
7088082.0,286.3562086542908,-49.9406736947968,33.822647993477126,0.997039,14.558994,12.205032321930826,0.033773422,11422.91,0.7660204,11216.4,0.685727,10917.29,0.6467856
230384389.0,285.8330620821268,60.59833956276478,24.258332772621703,0.997452,15.014532,11.93883683599751,0.040647507,11501.41,0.6585835,11441.1,0.5887567,11159.42,0.5562292
1802959882.0,285.3868548063591,14.96898250742938,24.15384994238019,0.999489,15.680133,12.595064685333368,-0.4187193,nan,nan,nan,nan,nan,nan
1716011803.0,285.072309291254,39.37541857127032,22.55051045077041,0.994295,15.61717,12.382952218689148,0.21414375,9405.597,0.5905528,9216.65,0.5198767,8780.333,0.4724902
229797408.0,285.0438740245104,70.66652753906988,77.66955060572354,0.995175,13.245591,12.696845125353653,-0.022785187,12539.82,1.028192,12071.66,0.9570357,11880.28,0.9422919
222612556.0,284.9557239392639,11.97862193405362,20.277669804310428,0.991768,15.567883,12.102972772096596,0.16963959,9792.096,0.538726,9649.542,0.4683513,9214.792,0.4493026
20609183.0,284.3759655471045,33.95872722574947,32.9424428214072,0.996636,14.634144,12.222922833344557,0.012500763,11903.27,0.812653,11670.9,0.735598,11419.04,0.7084266
1716398518.0,284.3691098892997,40.593204564495686,15.065925399336114,0.999698,14.933534,10.823512731731919,-0.1998148,17779.67,0.5342539,17410.79,0.5409411,17346.51,0.5431743
1754231033.0,282.449430181921,-9.963257232467894,30.607259498561366,0.998467,14.317914,11.747036237294239,-0.017565727,12131.8,0.6346162,12061.89,0.5721878,11874.85,0.555711
232681995.0,282.4011092201292,58.84261559023173,14.359978208882389,0.999357,15.563883,11.349651732105896,-0.12714767,14773.87,0.6002543,14449.24,0.5775178,14354.27,0.5776698
390131308.0,282.3919534041454,40.33762007053538,17.297190076995555,0.999817,14.810568,11.0004456451288,-0.2136755,17980.23,0.6116387,18330.9,0.659351,18273.15,0.6616815
427832606.0,282.0681452636968,-14.25628742088634,13.53228635510782,0.999721,14.997178,10.654033974033961,-0.2798109,20636.6,0.58892,21944.01,0.6473614,21954.18,0.6511888
330191759.0,281.9233284741538,12.442162852314228,34.66285952309895,0.99525,15.055695,12.755016515631336,0.14861298,10051.87,0.8361789,9786.827,0.758142,9377.338,0.6773776
1785994499.0,281.9125999232254,1.959481060215184,24.045735538591273,0.997022,12.94407,9.849260193924245,-0.24973011,18549.73,0.3763212,18850.76,0.4077187,18826.76,0.4085612
348147261.0,281.7521201081823,18.185921627901863,34.48687938632927,0.993327,15.332281,13.02055060341008,0.2262659,8540.573,0.7155653,8458.28,0.6716236,8082.697,0.5724832
1718258821.0,281.4294963919218,74.08789889865731,9.74903144938341,0.999374,15.765065,10.709872550088285,-0.16668892,20167.39,0.5818598,19176.44,0.5708191,19190.3,0.5753715
229762574.0,281.2882027182484,68.37628263494418,8.396599722272278,0.998329,15.31514,9.93565702175796,-0.46544456,37818.22,0.8039892,nan,nan,nan,nan
304704850.0,281.203674135397,-53.58322920902534,9.14320998744065,0.999378,15.456494,10.261987801871392,-0.33426952,23394.53,0.5460981,27629.19,0.5894511,27666.08,0.5934962
1815289790.0,280.8985146351666,27.67372341250204,24.892864596732927,0.996509,15.015317,11.995691347196745,0.083086014,10740.04,0.6110451,10599.66,0.5321176,10254.22,0.4797886
110639468.0,280.8566038830056,4.339980896810182,40.18727540946696,0.991761,14.751989,12.772432180512727,0.27330303,8796.726,0.6616446,8610.422,0.5982606,8214.949,0.4987921
1746508961.0,280.7395620487525,-11.149222462526277,41.39989256375489,0.995568,14.175518,12.260514106344743,0.16871262,9745.867,0.5965612,9557.519,0.5209475,9121.255,0.4775165
1816553323.0,280.6169104855287,-61.86628043095442,38.97532368864952,0.99467,14.643477,12.597426093259251,0.16040325,9846.387,0.7531723,9614.616,0.6761579,9194.178,0.589153
351918143.0,280.6078705300879,-78.08615295191743,12.084502247756193,0.999766,15.40031,10.811453396804948,-0.22583866,17855.04,0.5460198,18399.23,0.5967351,18340.7,0.5988622
47875421.0,280.4911131943383,53.63811056484795,11.170034986335663,0.999582,15.202434,10.442706253108106,-0.29822922,22197.4,0.5610282,25971.87,0.614663,25998.87,0.6187134
233528682.0,280.255123660613,61.342520527544856,4.4705021612570155,0.997846,15.795265,9.047046743630531,-0.4714098,42345.56,0.5813928,nan,nan,nan,nan
157849707.0,280.2473062433637,39.83377322392729,15.583180898451209,0.998375,15.398041,11.36132133266074,-0.058714867,13115.88,0.5165832,13003.35,0.4833535,12904.8,0.4802847
158063848.0,280.2243295586312,-48.34454627223946,13.97331998643267,0.999415,15.583222,11.309720411376205,-0.13977051,14829.13,0.5936888,14504.77,0.5710307,14409.53,0.5712245
424461085.0,279.5314211989756,60.36167808115264,20.488743637325886,0.989563,15.798433,12.356009945984113,0.2573061,8994.336,0.5160614,8831.565,0.4881211,8404.081,0.4317006
344165518.0,279.462473790083,-72.88737666571876,11.962716241987012,0.999838,15.608192,10.997341450375254,-0.19623375,16685.19,0.5651012,16801.77,0.5913714,16721.05,0.5932511
344130696.0,279.2832117383859,-76.9856501221532,11.355009349460726,0.991056,15.392534,10.668471736702765,0.040914536,10829.13,0.2931425,11269.14,0.3019851,10982.47,0.2872836
314937398.0,279.104152083215,-37.2205743260349,5.418334553002687,0.994039,15.483944,9.153273023570794,-0.40892696,30081.76,0.4435001,37315.7,0.4944755,37252.71,0.4962054
7988895.0,278.6220758285622,18.183759138823422,3.988808809326578,0.934852,14.998179,8.002394583579306,-0.4108858,nan,nan,nan,nan,nan,nan
63685911.0,278.4877906350669,-46.888624905225896,15.291068509371167,0.99824,15.982095,11.904283935234126,-0.01813984,12351.62,0.713641,12289.98,0.6546735,12130.11,0.6419441
304696712.0,278.4645953291086,-69.70102516743627,30.385735000990085,0.936763,14.619801,12.033149297456909,0.36362362,8009.932,0.337094,7903.284,0.3316414,7522.777,0.2764224
272528943.0,278.4582157513947,-30.88523757811232,11.928044572008261,0.999809,15.683656,11.066502005299501,-0.18129635,16094.33,0.5614996,15764.98,0.5557425,15662.99,0.5564754
1661530191.0,278.1734025633122,-7.558324558171735,6.721659237691774,0.997813,15.818896,9.956278751786357,-0.27790165,28695.3,0.5287953,35029.22,0.6119713,35097.04,0.6157516
122885127.0,277.995121332903,46.974880203395934,42.87431405136569,0.992842,15.085826,13.24681184412415,0.45443344,7395.6,0.6013798,7262.12,0.5448374,6977.037,0.492498
1660230465.0,277.6651024457013,-10.617695499492717,14.35988810724796,0.999489,15.311242,11.096997382984775,-0.110580444,13966.38,0.4733054,13939.43,0.4887533,13857.8,0.4884777
390019679.0,277.5824046874412,54.79216972194683,58.70115957870829,1.0,15.451032,14.294265086655322,0.57965755,6711.431,0.8961555,6569.997,0.8349698,nan,nan
